sttl,sbytes,dbytes,sload,dur,rate,tcprtt,synack,ackdat,ct_dst_src_ltm,label
31,2854,30622,366296.0313,0.060978,1525.140236,0.00065,0.000506,0.000144,1,0
31,146,178,561538.4375,0.00104,2884.615377,0,0,0,1,0
31,16706,1087900,5484.78125,24.289757,43.516286,0.00074,0.000478,0.000262,2,0
31,146,178,499999.9688,0.001168,2568.493049,0,0,0,1,0
31,3672,2456,5634444,0.004924,7108.042567,0.00069,0.000537,0.000153,3,0
31,424,8824,47918.11328,0.061939,306.753413,0.000703,0.000517,0.000186,2,0
31,2934,3742,1069391.5,0.02153,4876.91582,0.000679,0.000546,0.000133,5,0
31,1540,1644,137602.4375,0.083952,393.081751,0.000645,0.00052,0.000125,5,0
31,146,178,520499.0938,0.001122,2673.796684,0,0,0,4,0
31,146,178,554605.875,0.001053,2849.002888,0,0,0,3,0
31,2334,16290,1844029.375,0.009848,7412.672962,0.000785,0.000631,0.000154,1,0
31,2854,30622,722380.3125,0.03092,3007.761894,0.000686,0.000536,0.00015,2,0
31,4238,63878,1015240.75,0.032938,4402.210238,0.000797,0.000639,0.000158,1,0
31,1540,1644,90347.39844,0.127862,258.090741,0.000629,0.000499,0.00013,5,0
31,4238,63878,630824.375,0.05301,2735.332864,0.000779,0.000646,0.000133,1,0
31,2158,1918,25935.1582,0.638207,67.376257,0.000673,0.000517,0.000156,1,0
31,2766,24004,771524.3125,0.028038,3174.263422,0.00064,0.00051,0.00013,1,0
31,2958,32368,1219083.625,0.019011,5102.309143,0.000672,0.000533,0.000139,2,0
31,1470,1728,662694,0.016949,2065.018605,0.000799,0.000617,0.000182,4,0
31,2958,32368,314506.7188,0.07369,1316.325196,0.000781,0.000608,0.000173,1,0
31,4862,77276,1060589.25,0.036244,4662.840587,0.000672,0.000538,0.000134,1,0
31,528,304,87567.03125,0.036178,193.487754,0,0,0,4,0
31,2334,16290,1841785,0.00986,7403.651385,0.000752,0.000595,0.000157,1,0
31,130,162,489181.5938,0.001063,2822.201463,0,0,0,1,0
31,146,178,610878.6875,0.000956,3138.075302,0,0,0,1,0
31,1044,824,404044.875,0.018097,939.382208,0.000732,0.000547,0.000185,1,0
31,2766,24004,408930.2188,0.052899,1682.451486,0.000686,0.000535,0.000151,1,0
31,4238,63878,931995.5625,0.03588,4041.248674,0.000831,0.000691,0.00014,1,0
31,2958,32368,492949.0625,0.047015,2063.171322,0.00068,0.000541,0.000139,2,0
31,146,178,542246.9375,0.001077,2785.515187,0,0,0,1,0
31,37496,3276,260657.7813,1.128683,80.624943,0.000739,0.0006,0.000139,1,0
31,1470,1728,2489913.5,0.004511,7758.811582,0.00075,0.000592,0.000158,1,0
31,12450,495632,75458.88281,1.313881,465.034491,0.000702,0.000529,0.000173,1,0
31,528,304,1839721.25,0.001722,4065.040751,0,0,0,4,0
31,2934,3742,13999.44238,1.644637,63.843876,0.000624,0.000485,0.000139,2,0
31,1470,1728,2460460,0.004565,7667.031649,0.000853,0.000699,0.000154,1,0
31,424,8824,13122.75586,0.226172,84.006862,0.000785,0.000604,0.000181,4,0
31,512,304,1699115,0.001808,3871.681352,0,0,0,2,0
31,132,164,440734.5313,0.001198,2504.173535,0,0,0,1,0
31,2158,1918,3186754,0.005194,8278.783262,0.000735,0.000604,0.000131,1,0
31,2854,30622,1148026.375,0.019456,4780.01666,0.001776,0.000902,0.000874,1,0
31,4238,63878,930854.0625,0.035924,4036.298988,0.000724,0.000585,0.000139,1,0
31,5080,3080,55246.91797,0.709397,80.349929,0.000677,0.000543,0.000134,3,0
31,520,304,1776765.375,0.001756,3986.332612,0,0,0,3,0
31,146,178,585170.3125,0.000998,3006.011927,0,0,0,1,0
31,2958,32368,472844.5,0.049014,1979.026467,0.000848,0.000715,0.000133,1,0
31,320,1884,736805.8125,0.002899,4484.305002,0.000663,0.000529,0.000134,2,0
31,130,162,485074.625,0.001072,2798.507427,0,0,0,1,0
31,568,312,12239.09277,0.278452,25.138982,0,0,0,3,0
31,2854,30622,372353.5625,0.059986,1550.361776,0.000663,0.000526,0.000137,1,0
31,4862,77276,989090.125,0.038864,4348.497141,0.000667,0.000536,0.000131,1,0
31,2814,17186,29413.85742,0.745227,95.272987,0.00076,0.000596,0.000164,1,0
31,2854,30622,355024.3125,0.062914,1478.208372,0.000716,0.000556,0.00016,1,0
31,2958,32368,1370225.75,0.016914,5734.893921,0.000797,0.000661,0.000136,1,0
31,568,312,20001.4082,0.170388,41.082706,0,0,0,4,0
31,2158,1918,3155166,0.005246,8196.72147,0.000803,0.000644,0.000159,1,0
31,7808,15182,62220.35547,0.995687,248.069924,0.00067,0.000535,0.000135,1,0
31,1684,10168,11239.79004,1.113188,27.847946,0.000651,0.000515,0.000136,1,0
31,130,162,526315.8125,0.000988,3036.437382,0,0,0,1,0
31,7814,15296,79787.20313,0.777067,317.861907,0.000651,0.00051,0.000141,1,0
31,424,8824,903775.875,0.003284,5785.62712,0.000592,0.000471,0.000121,5,0
31,130,162,461811.75,0.001126,2664.298498,0,0,0,1,0
31,146,178,562078.9375,0.001039,2887.391736,0,0,0,1,0
31,1580,10168,11500.65039,1.007943,28.771467,0.000712,0.000545,0.000167,1,0
31,37178,3380,199436.5,1.462681,63.581872,0.000674,0.000543,0.000131,1,0
31,2958,32368,1366106.75,0.016965,5717.654007,0.000772,0.000617,0.000155,2,0
31,37232,3276,631181.875,0.462827,196.617744,0.000625,0.000491,0.000134,1,0
31,2958,30518,629064.6875,0.036842,2524.292944,0.000707,0.000579,0.000128,1,0
31,4560,2456,6925829,0.004975,7035.175977,0.000628,0.00048,0.000148,4,0
31,2958,32368,963058.4375,0.024065,4030.750207,0.000782,0.000625,0.000157,1,0
31,568,304,727583.3125,0.004684,1494.449249,0,0,0,3,0
31,1540,1644,24096.99023,0.479396,68.836621,0.000686,0.000552,0.000134,5,0
31,1684,10168,12411.40527,1.008105,30.750764,0.000704,0.000546,0.000158,2,0
31,2934,3740,977208.0625,0.023561,4456.51697,0.000663,0.000541,0.000122,4,0
31,520,304,1771720.625,0.001761,3975.014148,0,0,0,3,0
31,146,178,563163,0.001037,2892.960519,0,0,0,1,0
31,146,178,548356.8125,0.001065,2816.901513,0,0,0,1,0
31,2854,30622,349644.6563,0.063882,1455.809131,0.000665,0.000533,0.000132,2,0
31,1540,1644,50665.10938,0.228007,144.732396,0.000636,0.000505,0.000131,5,0
31,320,1884,741666.625,0.00288,4513.88882,0.00069,0.000531,0.000159,5,0
31,146,178,556190.5,0.00105,2857.142959,0,0,0,1,0
31,1684,10168,12386.23047,1.010154,30.68839,0.000695,0.000556,0.000139,1,0
31,424,8824,609195.4375,0.004872,3899.835921,0.000622,0.000495,0.000127,4,0
31,146,178,539741.25,0.001082,2772.643321,0,0,0,2,0
31,320,1884,45958.21484,0.046477,279.708236,0.000722,0.000547,0.000175,3,0
31,1540,1644,29943.67383,0.385791,85.538542,0.000681,0.000535,0.000146,5,0
31,3022,17186,75704.75781,0.311843,240.505633,0.00077,0.000607,0.000163,1,0
31,568,312,709852.125,0.004801,1458.029576,0,0,0,3,0
31,3672,2456,5543256.5,0.005005,6993.006771,0.000687,0.000544,0.000143,3,0
31,11930,495632,348837.7813,0.272287,2207.229781,0.000607,0.000476,0.000131,2,0
31,130,162,478821.375,0.001086,2762.430929,0,0,0,1,0
31,1540,1644,24053.13672,0.48027,68.71135,0.000701,0.00056,0.000141,5,0
31,37232,3276,557600.4375,0.523902,173.696608,0.00069,0.00054,0.00015,1,0
31,1684,10168,10900.32227,1.147856,27.006872,0.00068,0.000554,0.000126,1,0
31,146,178,579940.4375,0.001007,2979.146024,0,0,0,1,0
31,568,312,737822.0625,0.004619,1515.479536,0,0,0,4,0
31,4238,63878,484504.2813,0.069019,2100.870858,0.000681,0.000541,0.00014,2,0
1,384,0,51.195496,50.004398,0.099991,0,0,0,2,0
31,320,1884,747114.375,0.002859,4547.044606,0.000592,0.000462,0.00013,2,0
31,8928,320,14282515,0.004644,4091.300628,0.000613,0.000478,0.000135,5,0
31,146,178,529945.5625,0.001102,2722.323026,0,0,0,3,0
31,4862,77276,244488.8281,0.157226,1074.885859,0.000631,0.000493,0.000138,1,0
31,4560,2456,6753430,0.005102,6860.054613,0.000723,0.000587,0.000136,3,0
1,384,0,51.195496,50.004398,0.099991,0,0,0,2,0
31,18474,1087890,76648.33594,1.922651,567.445662,0.000693,0.000567,0.000126,3,0
31,568,304,728360.75,0.004679,1496.046162,0,0,0,4,0
31,2158,1918,262043.8438,0.063165,680.756731,0.000763,0.000604,0.000159,2,0
31,4238,63878,1107761.625,0.030187,4803.392254,0.00077,0.000631,0.000139,1,0
31,1540,1644,42890.66797,0.269336,122.523546,0.000698,0.00054,0.000158,5,0
31,2854,30622,1413492,0.015802,5885.331076,0.000618,0.000481,0.000137,1,0
1,384,0,51.195496,50.004398,0.099991,0,0,0,2,0
31,4862,77276,990083.6875,0.038825,4352.865246,0.000634,0.000504,0.00013,1,0
31,1580,10168,11525.38379,1.00578,28.833344,0.000631,0.000498,0.000133,1,0
31,130,162,490566.0313,0.00106,2830.188576,0,0,0,5,0
1,384,0,51.195496,50.004398,0.099991,0,0,0,2,0
31,146,178,574803.125,0.001016,2952.755752,0,0,0,1,0
31,1580,10168,11255.23145,1.029921,28.157498,0.000687,0.000563,0.000124,1,0
31,7814,15296,18597.13867,3.333846,74.088603,0.000673,0.000524,0.000149,1,0
31,2958,32368,214759.6406,0.107916,898.847272,0.000784,0.000648,0.000136,1,0
31,4862,77276,836343.125,0.045962,3676.950652,0.000651,0.000509,0.000142,1,0
31,146,178,539242.875,0.001083,2770.083151,0,0,0,1,0
31,2854,30518,978919.1875,0.022817,3988.254241,0.000848,0.000581,0.000267,1,0
31,7814,15296,64315.62109,0.963996,256.225131,0.000652,0.00052,0.000132,2,0
31,146,178,559923.3125,0.001043,2876.318242,0,0,0,1,0
31,2854,30622,340560.4688,0.065586,1417.985531,0.000705,0.000553,0.000152,2,0
31,3672,2456,5188704,0.005347,6545.726613,0.000683,0.00054,0.000143,4,0
31,1540,1644,24121.04102,0.478918,68.905326,0.00073,0.000587,0.000143,5,0
31,528,304,1790842.375,0.001769,3957.037951,0,0,0,3,0
31,2958,32368,251699.6406,0.092078,1053.454676,0.000725,0.00057,0.000155,1,0
31,4862,77276,248200.1719,0.154875,1091.202615,0.000651,0.000521,0.00013,1,0
31,4672,2976,89947.25,0.399612,132.628647,0.000686,0.000538,0.000148,3,0
31,520,304,1785918.625,0.001747,4006.868847,0,0,0,4,0
31,2958,32368,647899.125,0.035771,2711.693745,0.000763,0.000608,0.000155,1,0
31,7816,16782,15350.75391,4.039932,61.139646,0.000747,0.000562,0.000185,3,0
31,4232,2456,6367184.5,0.005022,6969.334849,0.000708,0.000548,0.00016,3,0
31,512,304,1043832.813,0.002943,2378.525268,0,0,0,3,0
31,146,178,539242.875,0.001083,2770.083151,0,0,0,1,0
31,2854,30622,311277.125,0.071756,1296.058905,0.000653,0.00053,0.000123,1,0
31,1044,824,554023.3125,0.013198,1288.073914,0.000779,0.000516,0.000263,1,0
31,132,164,512124.125,0.001031,2909.796171,0,0,0,1,0
31,2854,30622,1323536.25,0.016876,5510.784249,0.000693,0.000535,0.000158,2,0
31,8928,320,295641.25,0.224353,84.687969,0.00067,0.000538,0.000132,2,0
31,4672,2872,122770.8828,0.292773,174.196386,0.000669,0.000534,0.000135,3,0
31,7814,15296,74376.46875,0.833597,296.306247,0.000658,0.000472,0.000186,2,0
31,1540,1644,40805.22656,0.283101,116.566176,0.00059,0.000466,0.000124,5,0
31,2158,1918,3166029,0.005228,8224.942259,0.00073,0.000599,0.000131,1,0
31,146,178,529945.5625,0.001102,2722.323026,0,0,0,3,0
31,568,304,699507.4375,0.004872,1436.781655,0,0,0,3,0
31,2958,32368,1367154.25,0.016952,5722.038509,0.00077,0.000622,0.000148,1,0
31,146,178,585170.3125,0.000998,3006.011927,0,0,0,1,0
31,1540,1644,44107.42969,0.261906,125.999405,0.00116,0.001013,0.000147,5,0
31,2958,32368,523160.25,0.0443,2189.616198,0.000741,0.000607,0.000134,2,0
31,146,178,529945.5625,0.001102,2722.323026,0,0,0,3,0
31,1540,1644,505292.625,0.022862,1443.443244,0.000713,0.000586,0.000127,3,0
31,146,178,511383.5625,0.001142,2626.970309,0,0,0,3,0
31,568,312,743780,0.004582,1527.717166,0,0,0,3,0
31,1540,1644,43982.14844,0.262652,125.641529,0.000602,0.000468,0.000134,5,0
31,130,162,97836.3125,0.005315,564.440243,0,0,0,2,0
31,4862,77276,1041480.438,0.036909,4578.829125,0.000615,0.000494,0.000121,1,0
31,2958,32368,1295327.625,0.017892,5421.417595,0.000758,0.000625,0.000133,1,0
31,568,304,572292.1875,0.005955,1175.482799,0,0,0,3,0
31,2958,32368,1371685.625,0.016896,5741.003743,0.000756,0.000594,0.000162,2,0
31,1044,824,266036.0313,0.027485,618.519193,0.000621,0.000488,0.000133,1,0
31,528,304,1755124.625,0.001805,3878.116328,0,0,0,3,0
31,2958,30622,707620.9375,0.032752,2900.586242,0.00074,0.000498,0.000242,1,0
31,4862,77276,699506.8125,0.054953,3075.355223,0.000613,0.000476,0.000137,1,0
31,130,162,494296.5938,0.001052,2851.711087,0,0,0,4,0
31,568,312,688067.8125,0.004953,1413.284813,0,0,0,3,0
31,4238,63878,1103011.5,0.030317,4782.79526,0.000815,0.000653,0.000162,1,0
31,146,178,544268.375,0.001073,2795.899292,0,0,0,1,0
31,4238,63878,905227.25,0.036941,3925.178058,0.000744,0.000608,0.000136,1,0
31,1684,10168,12425.07422,1.006996,30.78463,0.000609,0.000468,0.000141,1,0
31,2958,32368,891281.8125,0.026003,3730.338894,0.000692,0.000562,0.00013,1,0
31,146,178,592893.375,0.000985,3045.685126,0,0,0,1,0
31,2958,32368,308733.4375,0.075068,1292.161825,0.000796,0.000664,0.000132,1,0
31,1580,10168,11524.5459,1.005853,28.831249,0.000662,0.000527,0.000135,1,0
31,146,178,548356.8125,0.001065,2816.901513,0,0,0,1,0
31,1540,1644,22836.08789,0.505866,65.234668,0.000872,0.000456,0.000416,5,0
31,2934,3742,26086.17773,0.882613,118.964937,0.000704,0.000551,0.000153,3,0
31,146,178,511831.75,0.001141,2629.272667,0,0,0,1,0
31,2854,30622,349163.6875,0.06397,1453.806482,0.000654,0.000491,0.000163,1,0
31,37496,3172,302047.8125,0.974018,91.374083,0.000597,0.000476,0.000121,2,0
31,2958,32368,1387784.5,0.0167,5808.383383,0.000742,0.000588,0.000154,2,0
31,2958,32368,890767.9375,0.026018,3728.188281,0.000777,0.000606,0.000171,1,0
31,1684,10168,12199.06934,1.025652,30.224675,0.00068,0.000538,0.000142,2,0
31,528,8824,954864.5625,0.003988,5265.797262,0.000674,0.000509,0.000165,2,0
31,1580,10168,11290.9707,1.026661,28.246908,0.000684,0.000524,0.00016,1,0
31,130,162,464700.625,0.001119,2680.965094,0,0,0,1,0
31,2958,32368,683960.5,0.033885,2862.623714,0.00076,0.000595,0.000165,1,0
31,4232,2456,5738693.5,0.005572,6281.406976,0.000624,0.000501,0.000123,3,0
31,520,304,31479.2207,0.099113,70.626455,0,0,0,2,0
31,4134,63878,583716.8125,0.055849,2560.475531,0.000822,0.000634,0.000188,1,0
31,568,312,705298,0.004832,1448.675495,0,0,0,3,0
31,2854,30622,1402310.375,0.015928,5838.774408,0.000728,0.000576,0.000152,1,0
31,2854,30622,730746.625,0.030566,3042.596404,0.000714,0.000553,0.000161,1,0
31,568,304,10044.12012,0.339303,20.630529,0,0,0,2,0
31,2854,30622,398536.9063,0.056045,1659.380869,0.000636,0.000509,0.000127,1,0
31,3022,17186,25577.07813,0.923014,81.25554,0.000711,0.000576,0.000135,1,0
31,2958,30622,718323.8125,0.032264,2944.458068,0.000696,0.000545,0.000151,1,0
31,132,164,531187.125,0.000994,3018.108646,0,0,0,1,0
31,2958,32368,1157469,0.020023,4844.429029,0.000679,0.000536,0.000143,1,0
31,37178,3380,171288.5781,1.703044,54.6081,0.000665,0.00054,0.000125,1,0
31,4862,77276,250977.7188,0.153161,1103.414024,0.000702,0.00057,0.000132,1,0
31,8928,320,294422.0938,0.225282,84.33874,0.000726,0.000559,0.000167,3,0
31,528,304,1840790.25,0.001721,4067.402792,0,0,0,3,0
31,520,304,1189477.75,0.002623,2668.700013,0,0,0,4,0
31,130,162,496657.0938,0.001047,2865.329359,0,0,0,1,0
31,1540,1644,626838.125,0.018429,1790.656038,0.000584,0.00046,0.000124,6,0
31,37268,3380,738724.5625,0.395839,234.944002,0.000735,0.000559,0.000176,1,0
31,4862,77276,251135.1406,0.153065,1104.106128,0.000631,0.000491,0.00014,1,0
31,7808,15182,76323.67188,0.811701,304.299243,0.00068,0.000549,0.000131,1,0
31,2958,32368,1104302.625,0.020987,4621.908731,0.000755,0.000621,0.000134,3,0
31,2934,3742,44141.01953,0.521601,201.303287,0.000703,0.000565,0.000138,2,0
31,12346,495632,77109.20313,1.274971,477.65792,0.000685,0.00055,0.000135,1,0
31,146,178,638949.6875,0.000914,3282.275802,0,0,0,1,0
31,146,178,552507.0625,0.001057,2838.221339,0,0,0,1,0
31,2854,30622,144339.7656,0.154746,600.984855,0.000759,0.000544,0.000215,1,0
31,1580,10168,11499.63574,1.008032,28.768929,0.000598,0.000472,0.000126,3,0
31,26352,49578,113866.2031,1.845956,373.24834,0.000698,0.000561,0.000137,1,0
31,5080,3080,48191.05078,0.813263,70.088028,0.000689,0.000553,0.000136,3,0
31,2854,30622,218451.3906,0.102247,909.562141,0.000632,0.000493,0.000139,2,0
31,2854,30622,1188780.625,0.018789,4949.704401,0.000699,0.000548,0.000151,1,0
31,12242,495632,190018.7656,0.513002,1183.231304,0.000748,0.000554,0.000194,6,0
31,2854,30622,469450.7813,0.047579,1954.643788,0.009987,0.007103,0.002884,1,0
31,528,304,1884592.5,0.001681,4164.187998,0,0,0,3,0
31,2958,32368,342546.3438,0.067658,1433.681168,0.00067,0.000528,0.000142,2,0
31,3672,2456,5046198.5,0.005498,6365.951307,0.001287,0.000533,0.000754,4,0
31,1540,1644,623960.25,0.018514,1782.434926,0.000577,0.000456,0.000121,6,0
31,4238,63878,181012.1406,0.184739,784.891144,0.00068,0.000537,0.000143,2,0
31,132,164,501424.5,0.001053,2849.002888,0,0,0,1,0
31,5080,3080,107758.8516,0.363701,156.722149,0.00067,0.000522,0.000148,3,0
31,37268,3276,759816.125,0.384851,236.455142,0.00075,0.000602,0.000148,1,0
31,37268,3380,8388536.5,0.034859,2667.89052,0.001316,0.001151,0.000165,1,0
31,2958,32368,967480.6875,0.023955,4049.258932,0.000777,0.000616,0.000161,1,0
31,1540,1644,649025.25,0.017799,1854.036814,0.000589,0.000459,0.00013,3,0
31,568,312,726342.75,0.004692,1491.901149,0,0,0,3,0
31,1580,10168,11343.80957,1.021879,28.379095,0.000721,0.000572,0.000149,1,0
31,146,178,237688.2344,0.002457,1221.00118,0,0,0,1,0
31,146,178,542750.9375,0.001076,2788.103975,0,0,0,1,0
31,130,162,155595.4531,0.003342,897.66605,0,0,0,1,0
31,568,304,612398.875,0.005565,1257.861583,0,0,0,4,0
31,1684,10168,12428.83887,1.006691,30.793958,0.00071,0.000553,0.000157,1,0
31,12472,12924,4634436,0.021222,6267.081603,0.000912,0.000528,0.000384,2,0
31,424,8824,13285.76465,0.223397,85.050381,0.000649,0.000525,0.000124,3,0
31,37232,3380,867170.3125,0.336875,276.066797,0.000664,0.000535,0.000129,1,0
31,1580,10168,11492.19043,1.008685,28.750304,0.000738,0.000585,0.000153,1,0
31,7814,15296,74432.45313,0.83297,296.529279,0.0007,0.000548,0.000152,1,0
31,16914,1087900,7876.709961,17.124916,61.956508,0.000716,0.000557,0.000159,1,0
31,37268,3380,9980409,0.029299,3174.169737,0.000724,0.000558,0.000166,1,0
31,1684,10168,10750.81348,1.163819,26.636445,0.000675,0.000548,0.000127,1,0
31,130,162,549682.875,0.000946,3171.247406,0,0,0,2,0
31,2934,3742,49478.75781,0.465331,225.645836,0.000699,0.00055,0.000149,2,0
31,4238,63878,440544.875,0.075906,1910.257398,0.001232,0.001084,0.000148,1,0
31,512,304,1450424.875,0.002118,3305.004624,0,0,0,3,0
31,1684,10168,12437.74707,1.00597,30.816028,0.000667,0.000541,0.000126,1,0
31,2158,1918,3059519.25,0.00541,7948.243675,0.000912,0.000762,0.00015,2,0
31,132,164,496240.625,0.001064,2819.548997,0,0,0,1,0
31,2958,30622,664945.25,0.034854,2725.655704,0.000654,0.000512,0.000142,1,0
31,1540,1644,505248.4063,0.022864,1443.31695,0.000592,0.000461,0.000131,3,0
31,528,304,1964042.25,0.001613,4339.739771,0,0,0,3,0
31,146,178,528985.5,0.001104,2717.391244,0,0,0,1,0
31,146,178,548872.1875,0.001064,2819.548997,0,0,0,1,0
31,1540,1644,626396.3125,0.018442,1789.39384,0.000592,0.000471,0.000121,6,0
31,12242,495632,74251.07031,1.312843,462.355374,0.000614,0.000478,0.000136,1,0
31,12346,495632,62878.91406,1.563513,389.507464,0.000763,0.000591,0.000172,1,0
31,1044,824,1776482,0.004116,4130.223376,0.000654,0.000521,0.000133,1,0
31,130,162,509803.9375,0.00102,2941.176566,0,0,0,1,0
31,1580,10168,11204.08106,1.034623,28.029533,0.00066,0.000522,0.000138,2,0
31,12138,495632,334959.9063,0.288536,2096.791993,0.00062,0.000484,0.000136,6,0
31,320,1884,579490,0.003686,3526.858484,0.000697,0.000544,0.000153,2,0
31,2958,32368,566124.375,0.040938,2369.436644,0.00068,0.000553,0.000127,2,0
31,2958,32368,201718.125,0.114893,844.263816,0.000677,0.000541,0.000136,1,0
31,568,304,27424.15625,0.12427,56.328961,0,0,0,2,0
31,7816,16782,84062.25,0.737739,334.806742,0.000666,0.000527,0.000139,1,0
31,424,8824,39005.92578,0.076091,249.701019,0.000622,0.000485,0.000137,2,0
31,1044,824,1779075.375,0.00411,4136.252944,0.000651,0.000519,0.000132,1,0
31,1540,1644,507022.4688,0.022784,1448.384815,0.000587,0.000466,0.000121,3,0
31,4192,3080,88054.96875,0.367316,155.179733,0.000712,0.000581,0.000131,1,0
31,2158,1918,3313713.75,0.004995,8608.608466,0.000643,0.000521,0.000122,2,0
31,146,178,503882.6563,0.001159,2588.438359,0,0,0,2,0
31,130,162,505344.9688,0.001029,2915.451794,0,0,0,1,0
31,1540,1644,505292.625,0.022862,1443.443244,0.000579,0.000446,0.000133,3,0
31,1044,824,1779075.375,0.00411,4136.252944,0.000592,0.000474,0.000118,1,0
31,146,178,567541.3125,0.001029,2915.451794,0,0,0,1,0
31,17642,1087890,6010.189453,23.412241,45.916151,0.000642,0.000517,0.000125,1,0
31,2854,30622,1474031.5,0.015153,6137.398482,0.000705,0.00056,0.000145,2,0
31,4862,77276,384869.5625,0.099878,1692.064348,0.000625,0.000488,0.000137,1,0
31,146,178,557251.9375,0.001048,2862.595564,0,0,0,1,0
31,1540,1644,846362.375,0.013649,2417.759569,0.000608,0.000479,0.000129,6,0
31,146,178,528985.5,0.001104,2717.391244,0,0,0,2,0
31,7814,15296,1971132.375,0.031454,7852.737175,0.000718,0.000543,0.000175,1,0
31,568,312,747040.8125,0.004562,1534.414793,0,0,0,3,0
31,12034,495632,267056.875,0.358785,1680.672253,0.000699,0.000527,0.000172,3,0
31,568,312,693105.5625,0.004917,1423.632309,0,0,0,3,0
31,1684,10168,12386.62305,1.010122,30.689364,0.000635,0.000502,0.000133,1,0
31,146,178,542750.9375,0.001076,2788.103975,0,0,0,1,0
31,5080,3080,97974.85938,0.400021,142.492524,0.000647,0.000516,0.000131,3,0
31,146,178,544776.125,0.001072,2798.507427,0,0,0,1,0
31,2854,30622,1177500.125,0.018969,4902.736202,0.000668,0.000529,0.000139,1,0
31,2854,30622,840267.8125,0.026582,3498.607978,0.000646,0.000513,0.000133,1,0
31,146,178,563706.5625,0.001036,2895.752973,0,0,0,1,0
31,146,178,547329,0.001067,2811.621433,0,0,0,2,0
0,84,138,8.491558,52.758282,0.094772,0,0,0,2,0
31,1580,10168,11538.08203,1.004673,28.865113,0.000672,0.000548,0.000124,1,0
31,2958,32368,513857.4688,0.045102,2150.680668,0.000725,0.000589,0.000136,2,0
31,528,304,1844004.625,0.001718,4074.505136,0,0,0,3,0
31,2958,32368,662076.875,0.035005,2771.03275,0.000799,0.000637,0.000162,1,0
0,84,138,8.491558,52.758282,0.094772,0,0,0,2,0
31,37268,3276,13682201,0.021372,4257.907591,0.000731,0.00057,0.000161,1,0
31,528,304,1777777.875,0.001782,3928.170709,0,0,0,3,0
31,1540,1644,618713.5,0.018671,1767.446807,0.000615,0.000491,0.000124,5,0
31,1540,1644,625480.5,0.018469,1786.777821,0.000589,0.000465,0.000124,6,0
31,130,162,481927.7188,0.001079,2780.352305,0,0,0,1,0
31,568,312,742483.625,0.00459,1525.054458,0,0,0,3,0
31,4238,63878,1046438.875,0.031956,4537.489276,0.000714,0.000578,0.000136,2,0
31,8928,424,1360518.625,0.048752,430.75157,0.000623,0.00048,0.000143,3,0
1,384,0,51.195534,50.00436,0.099991,0,0,0,2,0
31,1540,1644,625311.25,0.018474,1786.294292,0.000571,0.000452,0.000119,6,0
31,2958,30622,565102.875,0.041012,2316.395185,0.001416,0.001216,0.0002,1,0
31,8928,320,303575.9063,0.218489,86.960897,0.00078,0.000583,0.000197,2,0
31,4862,77276,979687.5625,0.039237,4307.159054,0.000681,0.000525,0.000156,2,0
1,384,0,51.195564,50.004333,0.099991,0,0,0,2,0
31,4232,2456,6190900.5,0.005165,6776.379503,0.000639,0.000517,0.000122,3,0
31,1540,1644,628304.125,0.018386,1794.843828,0.000584,0.000462,0.000122,6,0
31,1684,10168,12341.32031,1.01383,30.57712,0.000638,0.00049,0.000148,1,0
31,2958,32368,893825.4375,0.025929,3740.984965,0.000806,0.000632,0.000174,1,0
31,4192,3080,88017.82813,0.367471,155.114277,0.000655,0.000523,0.000132,2,0
1,384,0,51.195564,50.004333,0.099991,0,0,0,2,0
31,528,304,43303.53125,0.073158,95.683311,0,0,0,2,0
31,146,178,566440.3125,0.001031,2909.796171,0,0,0,1,0
31,132,164,510638.3125,0.001034,2901.354085,0,0,0,1,0
31,130,162,553191.5,0.00094,3191.489368,0,0,0,1,0
31,8928,320,298274.9688,0.222372,85.442414,0.000656,0.000535,0.000121,2,0
31,568,312,745243.8125,0.004573,1530.72377,0,0,0,3,0
1,384,0,51.195534,50.00436,0.099991,0,0,0,2,0
31,146,178,528985.5,0.001104,2717.391244,0,0,0,2,0
31,14616,17134,1159730.375,0.099837,2013.281696,0.000749,0.000619,0.00013,1,0
31,37232,3276,10307974,0.02834,3211.0091,0.000634,0.000496,0.000138,1,0
0,84,138,8.799601,50.9114,0.09821,0,0,0,2,0
31,37232,3276,13525697,0.021598,4213.353073,0.000661,0.000537,0.000124,2,0
31,37232,3380,426553.2813,0.684857,135.79477,0.000621,0.0005,0.000121,1,0
31,37496,3276,430006.9375,0.684175,133.006903,0.000591,0.000497,9.4e-05,1,0
31,7814,15296,18144.5918,3.416996,72.285715,0.000699,0.000545,0.000154,1,0
0,84,138,8.799601,50.9114,0.09821,0,0,0,2,0
31,2958,32368,1364417.75,0.016986,5710.585383,0.000806,0.00067,0.000136,1,0
31,1540,1644,852105.9375,0.013557,2434.166836,0.000593,0.000461,0.000132,6,0
31,146,178,610240.3125,0.000957,3134.796202,0,0,0,2,0
31,24448,29244,49342.22656,3.946802,117.31017,0.000741,0.000577,0.000164,1,0
31,2958,32368,296797.1563,0.078087,1242.204176,0.000737,0.000581,0.000156,2,0
31,2958,32368,1384799.125,0.016736,5795.888832,0.000777,0.000635,0.000142,1,0
31,1540,1644,629022.625,0.018365,1796.896325,0.000593,0.00046,0.000133,6,0
